지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
100,대관령,2006-01-08 4:00,-13.3,0,,,5.7,0,290,0,58,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-08 5:00,-13.1,0,,,5.6,0,270,0,58,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-08 6:00,-15.8,0,,,5.1,0,270,0,70,0,1.1,-22,921.7,0,1029.6,0,,9,,,,0,0,,,1800,,,,9,,,,
100,대관령,2006-01-08 7:00,-16.3,0,,,3.6,0,270,0,72,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-08 8:00,-17.2,0,,,3.2,0,250,0,75,0,,,,9,,9,0,0,0.01,,,,,,,,,,,9,,,,
100,대관령,2006-01-08 9:00,-15.4,0,,,3.5,0,250,0,68,0,1.1,-21.9,923.2,0,1031.1,0,1,0,0.42,,,0,0,,,2000,15,,-14.6,0,,,,
100,대관령,2006-01-08 10:00,-10.1,0,,,3.7,0,250,0,52,0,,,,9,,9,1,0,1.02,,,,,,,,,,,9,,,,
100,대관령,2006-01-08 11:00,-6.6,0,,,3.9,0,250,0,37,0,,,,9,,9,1,0,1.55,,,,,,,,,,,9,,,,
100,대관령,2006-01-08 12:00,-4.4,0,,,3.6,0,250,0,26,0,1.1,-21.8,922.3,0,1025.3,0,1,0,1.89,,,0,0,,,2000,,,,9,,,,
100,대관령,2006-01-08 13:00,-2.2,0,,,2.2,0,230,0,23,0,,,,9,,9,1,0,1.98,,,,,,,,,,,9,,,,
100,대관령,2006-01-08 14:00,-3.2,0,,,0.5,0,90,0,24,0,,,,9,,9,1,0,1.87,,,,,,,,,,,9,,,,
100,대관령,2006-01-08 15:00,-3.6,0,,,0.9,0,90,0,25,0,1.1,-21.4,921.2,0,1023.8,0,1,0,1.55,,,1,1,Sc,5,2000,15,,4.9,0,,,,
100,대관령,2006-01-08 16:00,-2.6,0,,,3.1,0,250,0,24,0,,,,9,,9,1,0,1.02,,,,,,,,,,,9,,,,
100,대관령,2006-01-08 17:00,-5.4,0,,,2.4,0,270,0,27,0,,,,9,,9,0.8,0,0.37,,,,,,,,,,,9,,,,
100,대관령,2006-01-08 18:00,-7.7,0,,,3.3,0,270,0,35,0,1.1,-21.6,921.6,0,1025.9,0,0,0,0.01,,,2,2,Sc,5,1800,,,,9,,,,
100,대관령,2006-01-08 19:00,-8.8,0,,,4.3,0,250,0,36,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-08 20:00,-9.5,0,,,4.4,0,270,0,37,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-08 21:00,-9.7,0,,,4.3,0,270,0,40,0,1.1,-22.1,922.1,0,1027.3,0,,9,,,,2,2,Sc,5,1800,15,,-9.5,0,,,,
100,대관령,2006-01-08 22:00,-10.5,0,,,4.3,0,270,0,46,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-08 23:00,-10.4,0,,,4.7,0,270,0,50,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-09 0:00,-12,0,,,3.3,0,250,0,56,0,1.2,-20.6,921.4,0,1027.5,0,,9,,,,2,2,Sc,5,1800,,,,9,,,,
100,대관령,2006-01-09 1:00,-12.9,0,,,4.1,0,270,0,60,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-09 2:00,-14,0,,,4.1,0,270,0,64,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-09 3:00,-13,0,,,4.6,0,270,0,62,0,1.2,-20.4,921.2,0,1027.7,0,,9,,,,3,3,Sc,5,1500,15,,-12.5,0,,,,
100,대관령,2006-01-09 4:00,-13.1,0,,,4.8,0,270,0,61,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-09 5:00,-13.6,0,,,4.2,0,270,0,63,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-09 6:00,-14.7,0,,,3.8,0,270,0,68,0,1.2,-21.2,920.6,0,1027.8,0,,9,,,,2,2,Sc,5,1500,,,,9,,,,
100,대관령,2006-01-09 7:00,-15.4,0,,,3.9,0,250,0,71,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-09 8:00,-14.5,0,,,3.6,0,270,0,71,0,,,,9,,9,0,0,0.02,,,,,,,,,,,9,,,,
100,대관령,2006-01-09 9:00,-11.8,0,,,3.4,0,250,0,60,0,1.3,-19.5,921.2,0,1027.2,0,0.9,0,0.4,,,2,2,Sc,5,1800,15,,-12.5,0,,,,
100,대관령,2006-01-09 10:00,-8.2,0,,,2.8,0,250,0,50,0,,,,9,,9,1,0,0.88,,,,,,,,,,,9,,,,
100,대관령,2006-01-09 11:00,-3.9,0,,,3,0,250,0,30,0,,,,9,,9,1,0,1.5,,,,,,,,,,,9,,,,
100,대관령,2006-01-09 12:00,-2.4,0,,,3.5,0,250,0,27,0,1.4,-19.3,919.8,0,1021.8,0,1,0,1.82,,,0,0,,,2000,,,,9,,,,
100,대관령,2006-01-09 13:00,-2,0,,,4.2,0,270,0,27,0,,,,9,,9,1,0,1.94,,,,,,,,,,,9,,,,
100,대관령,2006-01-09 14:00,-0.8,0,,,3.4,0,250,0,21,0,,,,9,,9,1,0,1.81,,,,,,,,,,,9,,,,
100,대관령,2006-01-09 15:00,-1.9,0,,,5.2,0,250,0,28,0,1.5,-18.4,918.5,0,1020,0,1,0,1.51,,,1,0,Ci,,2000,15,,4,0,,,,
100,대관령,2006-01-09 16:00,-2.4,0,,,4.2,0,250,0,31,0,,,,9,,9,1,0,0.97,,,,,,,,,,,9,,,,
100,대관령,2006-01-09 17:00,-4.2,0,,,1.9,0,270,0,39,0,,,,9,,9,1,0,0.37,,,,,,,,,,,9,,,,
100,대관령,2006-01-09 18:00,-5.8,0,,,3.7,0,250,0,46,0,1.7,-16.4,919,0,1022.3,0,0,0,0.02,,,0,0,,,1800,,,,9,,,,
100,대관령,2006-01-09 19:00,-6.8,0,,,2.8,0,250,0,51,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-09 20:00,-7.8,0,,,3.6,0,250,0,55,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-09 21:00,-7.7,0,,,3.6,0,270,0,59,0,1.9,-15.3,918.9,0,1022.9,0,,9,,,,2,2,Sc,5,1800,15,,-8.8,0,,,,
100,대관령,2006-01-09 22:00,-8.5,0,,,4.1,0,250,0,63,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-09 23:00,-7.9,0,,,4.8,0,270,0,79,0,,,,9,,9,,9,,,,,,,,,,1905,,9,,,,
100,대관령,2006-01-10 0:00,-8,0,0,0,3.8,0,250,0,89,0,2.8,-10.5,918.6,0,1022.7,0,,9,,,,10,8,StNs,3,800,,1905,,9,,,,
100,대관령,2006-01-10 1:00,-7.4,0,,,3.8,0,250,0,93,0,,,,9,,9,,9,,0.1,,,,,,,,1905,,9,,,,
100,대관령,2006-01-10 2:00,-7.2,0,,,2.9,0,250,0,93,0,,,,9,,9,,9,,0.3,,,,,,,,1905,,9,,,,
100,대관령,2006-01-10 3:00,-6.9,0,0.3,0,4.2,0,250,0,93,0,3.2,-8.7,918.2,0,1021.8,0,,9,,0.5,0.5,10,8,StNs,3,200,16,1905,-6.8,0,,,,
100,대관령,2006-01-10 4:00,-7.1,0,,,5.3,0,250,0,91,0,,,,9,,9,,9,,0.5,,,,,,,,1905,,9,,,,
100,대관령,2006-01-10 5:00,-7.1,0,,,3.4,0,250,0,90,0,,,,9,,9,,9,,0.5,,,,,,,,19,,9,,,,
100,대관령,2006-01-10 6:00,-6.3,0,0,0,4.1,0,250,0,87,0,3.1,-8.9,917.6,0,1020.9,0,,9,,0.5,,10,6,StNs,3,800,,1905,,9,,,,
100,대관령,2006-01-10 7:00,-6.4,0,,,3.4,0,250,0,88,0,,,,9,,9,,9,,0.5,,,,,,,,1905,,9,,,,
100,대관령,2006-01-10 8:00,-5.9,0,,,4.4,0,270,0,88,0,,,,9,,9,0,0,0.01,0.5,,,,,,,,1905,,9,,,,
100,대관령,2006-01-10 9:00,-5,0,0,0,5.5,0,250,0,86,0,3.5,-7.6,918.5,0,1021.3,0,0,0,0.24,0.6,0.1,10,6,StNs,3,300,16,1905,-4.4,0,,,,
100,대관령,2006-01-10 10:00,-4,0,,9,6.5,0,250,0,77,0,,,,9,,9,0.4,0,0.68,0.6,,,,,,,,1905,,9,,,,
100,대관령,2006-01-10 11:00,-3.3,0,,9,8,0,250,0,68,0,,,,9,,9,1,0,1.38,0.6,,,,,,,,1905,,9,,,,
100,대관령,2006-01-10 12:00,-3.1,0,0,0,8.4,0,250,0,64,0,3,-9.4,918.4,0,1020.4,0,1,0,1.41,0.5,,4,4,Sc,4,1000,,19,,9,,,,
100,대관령,2006-01-10 13:00,-2.7,0,,9,7.7,0,250,0,61,0,,,,9,,9,1,0,1.66,0.3,,,,,,,,,,9,,,,
100,대관령,2006-01-10 14:00,-2.2,0,,9,7.1,0,250,0,58,0,,,,9,,9,1,0,1.67,0.1,,,,,,,,,,9,,,,
100,대관령,2006-01-10 15:00,-2.6,0,,9,6.5,0,250,0,59,0,2.9,-9.9,918.5,0,1020.3,0,1,0,1.42,,,2,2,Sc,5,1200,15,,2.2,0,,,,
100,대관령,2006-01-10 16:00,-3,0,,9,5.4,0,250,0,53,0,,,,9,,9,1,0,0.91,,,,,,,,,,,9,,,,
100,대관령,2006-01-10 17:00,-4.2,0,,9,5.2,0,250,0,58,0,,,,9,,9,0.8,0,0.34,,,,,,,,,,,9,,,,
100,대관령,2006-01-10 18:00,-5.3,0,,9,5.5,0,250,0,64,0,2.5,-11.7,920.1,0,1023.2,0,0,0,0.02,,,0,0,,,1500,,,,9,,,,
100,대관령,2006-01-10 19:00,-6.1,0,,9,4.9,0,250,0,63,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-10 20:00,-6.9,0,,9,4.5,0,250,0,64,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-10 21:00,-7.4,0,,9,4.4,0,270,0,66,0,2.2,-13.6,921.7,0,1025.8,0,,9,,,,0,0,,,1500,15,,-8.5,0,,,,
100,대관령,2006-01-10 22:00,-7.9,0,,,4.2,0,270,0,70,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-10 23:00,-8.6,0,,,3.8,0,290,0,76,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-11 0:00,-9.5,0,,,2.7,0,270,0,77,0,2.1,-14,922.5,0,1027.7,0,,9,,,,0,0,,,1500,,,,9,,,,
100,대관령,2006-01-11 1:00,-10.2,0,,,3.5,0,270,0,82,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-11 2:00,-9.6,0,,,3.5,0,270,0,81,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-11 3:00,-13.3,0,,,2.7,0,270,0,86,0,1.7,-16.8,923.6,0,1030.5,0,,9,,,,0,0,,,1500,15,,-11.6,0,,,,
100,대관령,2006-01-11 4:00,-13.4,0,,,3.3,0,270,0,88,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-11 5:00,-13.6,0,,,3.1,0,250,0,88,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-11 6:00,-14.2,0,,,2.7,0,270,0,87,0,1.5,-17.7,923.9,0,1031.3,0,,9,,,,0,0,,,1500,,,,9,,,,
100,대관령,2006-01-11 7:00,-15.7,0,,,3.5,0,250,0,87,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-11 8:00,-12.8,0,,,2.5,0,270,0,89,0,,,,9,,9,0,0,0.03,,,,,,,,,,,9,,,,
100,대관령,2006-01-11 9:00,-10.5,0,,,2.4,0,250,0,88,0,2.2,-13.5,925.4,0,1031.3,0,0.8,0,0.5,,,2,0,Ci,,1500,15,,-10.8,0,,,,
100,대관령,2006-01-11 10:00,-7.7,0,,,4,0,250,0,78,0,,,,9,,9,1,0,1.15,,,,,,,,,,,9,,,,
100,대관령,2006-01-11 11:00,-4.1,0,,,5.2,0,250,0,45,0,,,,9,,9,1,0,1.89,,,,,,,,,,,9,,,,
100,대관령,2006-01-11 12:00,-1.7,0,,,3.9,0,270,0,28,0,1.5,-18.2,925.1,0,1027.3,0,1,0,2.15,,,1,0,Ci,,1800,,,,9,,,,
100,대관령,2006-01-11 13:00,-0.2,0,,,4.2,0,250,0,24,0,,,,9,,9,1,0,1.96,,,,,,,,,,,9,,,,
100,대관령,2006-01-11 14:00,-0.9,0,,,4.3,0,250,0,24,0,,,,9,,9,0.9,0,1.65,,,,,,,,,,,9,,,,
100,대관령,2006-01-11 15:00,-1.2,0,,,4,0,250,0,24,0,1.3,-19.5,925.4,0,1027.5,0,0.8,0,1.16,,,8,4,AcCs,28,1800,15,,2.4,0,,,,
100,대관령,2006-01-11 16:00,-2.1,0,,,3.5,0,250,0,23,0,,,,9,,9,0.5,0,0.61,,,,,,,,,,,9,,,,
100,대관령,2006-01-11 17:00,-3.1,0,,,3.5,0,250,0,28,0,,,,9,,9,0.8,0,0.3,,,,,,,,,,,9,,,,
100,대관령,2006-01-11 18:00,-4.5,0,,,4,0,270,0,34,0,1.4,-18.7,926.6,0,1030.2,0,0.1,0,0.02,,,0,0,,,1800,,,,9,,,,
100,대관령,2006-01-11 19:00,-5.6,0,,,4.5,0,270,0,42,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-11 20:00,-5.9,0,,,4.6,0,270,0,51,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-11 21:00,-7,0,,,3.5,0,270,0,57,0,1.9,-15,927.9,0,1032.6,0,,9,,,,0,0,,,1800,15,,-8.4,0,,,,
100,대관령,2006-01-11 22:00,-9.2,0,,,2.7,0,270,0,64,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-11 23:00,-9.8,0,,,2,0,270,0,67,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-12 0:00,-10.9,0,,,1.4,0,250,0,71,0,1.7,-16.5,928.8,0,1035.3,0,,9,,,,0,0,,,1800,,,,9,,,,
100,대관령,2006-01-12 1:00,-11.6,0,,,0.8,0,320,0,71,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-12 2:00,-11.5,0,,,0.9,0,320,0,66,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-12 3:00,-10.5,0,,,0.5,0,290,0,61,0,1.5,-17.9,929.2,0,1035.6,0,,9,,,,0,0,,,1800,15,,-11.1,0,,,,
100,대관령,2006-01-12 4:00,-11.7,0,,,0.7,0,270,0,67,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-12 5:00,-11.2,0,,,0.3,0,0,0,64,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-12 6:00,-11.9,0,,,0,0,0,0,66,0,1.4,-18.5,928.6,0,1035.5,0,,9,,,,5,0,Ci,,1800,,,,9,,,,
100,대관령,2006-01-12 7:00,-9.7,0,,,0,0,0,0,71,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-12 8:00,-7.5,0,,,0.5,0,20,0,72,0,,,,9,,9,0,0,0.02,,,,,,,,,,,9,,,,
100,대관령,2006-01-12 9:00,-4.1,0,,,0.7,0,90,0,65,0,2.8,-10.3,930.1,0,1033.9,0,0.7,0,0.31,,,0,0,,,1500,15,,-8.8,0,,,,
100,대관령,2006-01-12 10:00,-1.8,0,,,1.1,0,160,0,68,0,,,,9,,9,1,0,0.89,,,,,,,,,,,9,,,,
100,대관령,2006-01-12 11:00,-1.2,0,,,2,0,70,0,62,0,,,,9,,9,1,0,1.39,,,,,,,,,,,9,,,,
100,대관령,2006-01-12 12:00,-1.4,0,,,2.9,0,90,0,62,0,3.4,-7.9,929.5,0,1032.1,0,1,0,1.61,,,6,0,Ci,,1200,,,,9,,,,
100,대관령,2006-01-12 13:00,-1.4,0,,,3.5,0,90,0,63,0,,,,9,,9,0.7,0,1.41,,,,,,,,,,,9,,,,
100,대관령,2006-01-12 14:00,-1.5,0,,,4.1,0,90,0,69,0,,,,9,,9,1,0,1.58,,,,,,,,,,,9,,,,
100,대관령,2006-01-12 15:00,-2.5,0,,,2.8,0,90,0,77,0,3.8,-6.3,926.9,0,1029.7,0,0.3,0,0.99,,,9,2,ScAcCi,3,1000,15,,2.2,0,,,,
100,대관령,2006-01-12 16:00,-3.5,0,,,3.3,0,90,0,86,0,,,,9,,9,0,0,0.42,,,,,,,,,19,,9,,,,
100,대관령,2006-01-12 17:00,-3.3,0,,,0.3,0,0,0,87,0,,,,9,,9,0,0,0.12,,,,,,,,,19,,9,,,,
100,대관령,2006-01-12 18:00,-2.8,0,,,0.1,0,0,0,91,0,4.4,-4.4,926.1,0,1028.9,0,0,0,0.01,,,10,6,ScAs,3,120,,19,,9,,,,
100,대관령,2006-01-12 19:00,-2.5,0,,,0.1,0,0,0,86,0,,,,9,,9,,9,,,,,,,,,,19,,9,,,,
100,대관령,2006-01-12 20:00,-2,0,,,0.9,0,290,0,84,0,,,,9,,9,,9,,,,,,,,,,19,,9,,,,
100,대관령,2006-01-12 21:00,-1.9,0,0,0,1.8,0,270,0,83,0,4.3,-4.6,925.4,0,1027.8,0,,9,,,,10,8,StNs,3,120,15,1905,-2.1,0,,,,
100,대관령,2006-01-12 22:00,-2.2,0,,9,0,0,0,0,92,0,,,,9,,9,,9,,0.2,,,,,,,,1905,,9,,,,
100,대관령,2006-01-12 23:00,-2.3,0,,9,0.9,0,50,0,96,0,,,,9,,9,,9,,4,,,,,,,,1905,,9,,,,
100,대관령,2006-01-13 0:00,-2,0,2.7,0,0.4,0,0,0,97,0,5,-2.7,923.4,0,1025.5,0,,9,,4.2,4.2,10,8,StNs,3,120,,1905,,9,,,,
100,대관령,2006-01-13 1:00,-2,0,,9,1,0,110,0,96,0,,,,9,,9,,9,,4.5,,,,,,,,1905,,9,,,,
100,대관령,2006-01-13 2:00,-2.1,0,,9,1.3,0,270,0,97,0,,,,9,,9,,9,,5.4,,,,,,,,1905,,9,,,,
100,대관령,2006-01-13 3:00,-2.1,0,2.3,0,1.8,0,250,0,98,0,5,-2.6,920.9,0,1022.8,0,,9,,8.2,4,10,8,StNs,3,150,19,1905,-2.2,0,,,,
100,대관령,2006-01-13 4:00,-1.4,0,,9,3.3,0,250,0,98,0,,,,9,,9,,9,,8.7,,,,,,,,190605,,9,,,,
100,대관령,2006-01-13 5:00,-0.9,0,,9,5.3,0,270,0,99,0,,,,9,,9,,9,,8.8,,,,,,,,1905,,9,,,,
100,대관령,2006-01-13 6:00,-0.6,0,2.4,0,4.2,0,250,0,99,0,5.8,-0.8,917,0,1017.9,0,,9,,8.8,0.6,10,8,StNs,3,150,,60501,,9,,,,
100,대관령,2006-01-13 7:00,0,0,,9,4.4,0,250,0,99,0,,,,9,,9,,9,,8.8,,,,,,,,1901,,9,,,,
100,대관령,2006-01-13 8:00,0.3,0,,9,5,0,230,0,99,0,,,,9,,9,0,0,0,8.7,,,,,,,,1901,,9,,,,
100,대관령,2006-01-13 9:00,0.7,0,4,0,4.8,0,230,0,99,0,6.5,0.7,917,0,1017.3,0,0,0,0.05,8.7,,10,8,StNs,3,150,19,1901,-0.3,0,,,,
100,대관령,2006-01-13 10:00,1.1,0,,9,4.5,0,250,0,99,0,,,,9,,9,0,0,0.14,6.7,,,,,,,,1901,,9,,,,
100,대관령,2006-01-13 11:00,2.1,0,,9,7.2,0,250,0,99,0,,,,9,,9,0,0,0.28,8.5,,,,,,,,1901,,9,,,,
100,대관령,2006-01-13 12:00,2.3,0,0.5,0,6,0,250,0,99,0,7.3,2.3,915.4,0,1014.9,0,0,0,0.23,6.2,,10,7,StNs,1,100,,1901,,9,,,,
100,대관령,2006-01-13 13:00,2.6,0,,9,3.5,0,250,0,99,0,,,,9,,9,0,0,0.19,4.5,,,,,,,,191601,,9,,,,
100,대관령,2006-01-13 14:00,2.9,0,,9,2.4,0,270,0,99,0,,,,9,,9,0,0,0.21,4.1,,,,,,,,1601,,9,,,,
100,대관령,2006-01-13 15:00,2.9,0,1,0,2.9,0,250,0,99,0,7.6,2.9,914.5,0,1013.6,0,0,0,0.19,3.8,,10,7,StNs,1,60,19,1601,0,0,,,,
100,대관령,2006-01-13 16:00,4,0,,9,3.3,0,270,0,99,0,,,,9,,9,0,0,0.15,3.5,,,,,,,,1601,,9,,,,
100,대관령,2006-01-13 17:00,3.6,0,,9,0.8,0,230,0,99,0,,,,9,,9,0,0,0.08,3,,,,,,,,1601,,9,,,,
100,대관령,2006-01-13 18:00,3.3,0,0,0,2.1,0,250,0,99,0,7.8,3.3,915.3,0,1014.4,0,0,0,0,2.5,,10,7,StNs,1,60,,1601,,9,,,,
100,대관령,2006-01-13 19:00,2.8,0,,9,2.7,0,250,0,99,0,,,,9,,9,,9,,2.3,,,,,,,,1601,,9,,,,
100,대관령,2006-01-13 20:00,3.3,0,,9,4.7,0,270,0,99,0,,,,9,,9,,9,,2.2,,,,,,,,1601,,9,,,,
100,대관령,2006-01-13 21:00,2.6,0,0,0,3.8,0,270,0,99,0,7.4,2.6,915.9,0,1015.3,0,,9,,2,,10,10,,0,10,19,1601,0.1,0,,,,
100,대관령,2006-01-13 22:00,2.2,0,,,4.6,0,270,0,99,0,,,,9,,9,,9,,,,,,,,,,16,,9,,,,
100,대관령,2006-01-13 23:00,2.1,0,,,3.9,0,270,0,99,0,,,,9,,9,,9,,,,,,,,,,16,,9,,,,
100,대관령,2006-01-14 0:00,1.1,0,,,0,0,0,0,99,0,6.7,1.1,915.6,0,1015.6,0,,9,,1.5,,10,4,ScAs,3,30,,16,,9,,,,
100,대관령,2006-01-14 1:00,-0.6,0,,,1.2,0,70,0,99,0,,,,9,,9,,9,,,,,,,,,,16,,9,,,,
100,대관령,2006-01-14 2:00,-1.9,0,,,2.7,0,90,0,99,0,,,,9,,9,,9,,,,,,,,,,16,,9,,,,
100,대관령,2006-01-14 3:00,-1.1,0,,,1,0,50,0,99,0,5.5,-1.4,916.3,0,1017.2,0,,9,,1,,10,10,,0,9,18,16,-0.2,0,,,,
100,대관령,2006-01-14 4:00,-1.5,0,,,1.3,0,50,0,99,0,,,,9,,9,,9,,1,,,,,,,,16,,9,,,,
100,대관령,2006-01-14 5:00,-1.5,0,,,0.7,0,290,0,99,0,,,,9,,9,,9,,1,,,,,,,,16,,9,,,,
100,대관령,2006-01-14 6:00,-1.5,0,0.1,0,1.7,0,50,0,99,0,5.3,-1.8,915.6,0,1016.7,0,,9,,1,,10,8,StNs,0,9,,1601,,9,,,,
100,대관령,2006-01-14 7:00,-1.8,0,,9,2.4,0,70,0,99,0,,,,9,,9,,9,,1,,,,,,,,1601,,9,,,,
100,대관령,2006-01-14 8:00,-1.9,0,,9,1.6,0,70,0,99,0,,,,9,,9,0,0,0,1.1,,,,,,,,60501,,9,,,,
100,대관령,2006-01-14 9:00,-2.1,0,0.2,0,1.2,0,50,0,99,0,5.1,-2.5,917.5,0,1019,0,0,0,0.08,1.2,0.2,10,8,StNs,0,9,19,1605,-0.3,0,,,,
100,대관령,2006-01-14 10:00,-1.9,0,,9,2.4,0,70,0,99,0,,,,9,,9,0,0,0.12,1.2,,,,,,,,1605,,9,,,,
100,대관령,2006-01-14 11:00,-1.8,0,,9,2.1,0,50,0,99,0,,,,9,,9,0,0,0.17,1.2,,,,,,,,1605,,9,,,,
100,대관령,2006-01-14 12:00,-2.1,0,0.1,0,2.3,0,50,0,99,0,5.1,-2.5,917.3,0,1018.8,0,0,0,0.19,1.4,0.2,10,8,StNs,0,9,,1605,,9,,,,
100,대관령,2006-01-14 13:00,-2.4,0,,9,2.8,0,70,0,99,0,,,,9,,9,0,0,0.22,1.6,,,,,,,,1605,,9,,,,
100,대관령,2006-01-14 14:00,-2.1,0,,9,2.3,0,90,0,99,0,,,,9,,9,0,0,0.29,1.7,,,,,,,,1605,,9,,,,
100,대관령,2006-01-14 15:00,-2.3,0,0.2,0,2,0,50,0,99,0,5,-2.7,917.7,0,1019.3,0,0,0,0.19,1.8,0.4,10,8,StNs,0,9,19,1605,-0.3,0,,,,
100,대관령,2006-01-14 16:00,-2.5,0,,9,2.4,0,70,0,99,0,,,,9,,9,0,0,0.09,1.9,,,,,,,,1605,,9,,,,
100,대관령,2006-01-14 17:00,-3.1,0,,9,1.1,0,70,0,99,0,,,,9,,9,0,0,0.05,1.9,,,,,,,,1605,,9,,,,
100,대관령,2006-01-14 18:00,-3.3,0,0.1,0,1.9,0,90,0,99,0,4.6,-3.9,919.2,0,1021.5,0,0,0,0,2,0.2,10,8,StNs,0,9,,1605,,9,,,,
100,대관령,2006-01-14 19:00,-3.5,0,,9,1.3,0,90,0,99,0,,,,9,,9,,9,,2,,,,,,,,1605,,9,,,,
100,대관령,2006-01-14 20:00,-3.6,0,,9,0,0,0,0,99,0,,,,9,,9,,9,,,,,,,,,,16,,9,,,,
100,대관령,2006-01-14 21:00,-4.2,0,0,0,0,0,0,0,98,0,4.2,-5,919.8,0,1022.4,0,,9,,2,,10,6,StNs,1,150,19,1916,-0.3,0,,,,
100,대관령,2006-01-14 22:00,-5.1,0,,,0,0,0,0,97,0,,,,9,,9,,9,,,,,,,,,,19,,9,,,,
100,대관령,2006-01-14 23:00,-6.7,0,,,0,0,0,0,96,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-15 0:00,-7.4,0,,,1.7,0,270,0,95,0,3.1,-9,919.2,0,1023.1,0,,9,,2,,3,3,Sc,5,1200,,,,9,,,,
100,대관령,2006-01-15 1:00,-7.6,0,,,1.4,0,270,0,95,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
100,대관령,2006-01-15 2:00,-7.5,0,,,3.6,0,270,0,95,0,,,,9,,9,,9,,,,,,,,,,19,,9,,,,
100,대관령,2006-01-15 3:00,-7.4,0,,,2.6,0,270,0,96,0,3.1,-8.9,918.9,0,1022.8,0,,9,,2,,5,5,Sc,5,700,19,19,-1,0,,,,
100,대관령,2006-01-15 4:00,-7,0,,,3.6,0,270,0,96,0,,,,9,,9,,9,,2,,,,,,,,19,,9,,,,
100,대관령,2006-01-15 5:00,-7,0,,,4.2,0,250,0,96,0,,,,9,,9,,9,,2,,,,,,,,19,,9,,,,
100,대관령,2006-01-15 6:00,-5.8,0,,,3.7,0,270,0,97,0,3.6,-7,918.6,0,1021.8,0,,9,,2,,5,5,Sc,5,600,,19,,9,,,,
100,대관령,2006-01-15 7:00,-3.7,0,,,4.8,0,270,0,99,0,,,,9,,9,,9,,2,,,,,,,,19,,9,,,,
100,대관령,2006-01-15 8:00,-3.3,0,,,4.7,0,270,0,99,0,,,,9,,9,0,0,0.01,1.9,,,,,,,,19,,9,,,,
