지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),FZ_flag
100,대관령,2006-01-06 15:00,-9.4,0.0,8.0,250,36.0,1.0,-23.0,913.3,1017.4,1.0,1.52,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,15,,-1.2,0
100,대관령,2006-01-06 16:00,-9.8,0.0,7.1,270,40.0,1.0,-23.0,913.3,1017.4,1.0,0.99,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,,,-1.2,0
100,대관령,2006-01-06 17:00,-11.4,0.0,6.9,250,46.0,1.0,-23.0,913.3,1017.4,1.0,0.37,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,,,-1.2,0
100,대관령,2006-01-06 18:00,-12.4,0.0,4.9,270,46.0,1.0,-23.3,914.6,1020.1,0.1,0.01,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,-1.2,0
100,대관령,2006-01-06 19:00,-13.0,0.0,4.6,270,44.0,1.0,-23.3,914.6,1020.1,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,-1.2,0
100,대관령,2006-01-06 20:00,-13.7,0.0,4.4,250,47.0,1.0,-23.3,914.6,1020.1,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,-1.2,0
100,대관령,2006-01-06 21:00,-14.1,0.0,6.9,270,48.0,0.9,-24.6,916.4,1022.9,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,15,,-12.9,0
100,대관령,2006-01-06 22:00,-14.7,0.0,5.5,270,50.0,0.9,-24.6,916.4,1022.9,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,,,-12.9,0
100,대관령,2006-01-06 23:00,-15.2,0.0,5.4,270,52.0,0.9,-24.6,916.4,1022.9,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,,,-12.9,0
100,대관령,2006-01-07 0:00,-15.5,0.0,5.9,270,53.0,0.8,-24.9,917.3,1024.5,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,,,-12.9,0
100,대관령,2006-01-07 1:00,-15.9,0.0,5.4,270,54.0,0.8,-24.9,917.3,1024.5,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,,,-12.9,0
100,대관령,2006-01-07 2:00,-16.0,0.0,5.0,270,55.0,0.8,-24.9,917.3,1024.5,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,,,-12.9,0
100,대관령,2006-01-07 3:00,-15.9,0.0,6.5,290,54.0,0.8,-25.1,917.7,1025.1,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,15,,-15.0,0
100,대관령,2006-01-07 4:00,-16.3,0.0,6.0,270,54.0,0.8,-25.1,917.7,1025.1,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,-15.0,0
100,대관령,2006-01-07 5:00,-16.2,0.0,6.5,270,55.0,0.8,-25.1,917.7,1025.1,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,-15.0,0
100,대관령,2006-01-07 6:00,-16.7,0.0,6.5,270,58.0,0.8,-25.1,917.7,1025.5,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,-15.0,0
100,대관령,2006-01-07 7:00,-16.9,0.0,5.9,270,60.0,0.8,-25.1,917.7,1025.5,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,-15.0,0
100,대관령,2006-01-07 8:00,-17.7,0.0,4.9,270,65.0,0.8,-25.1,917.7,1025.5,0.0,0.01,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,-15.0,0
100,대관령,2006-01-07 9:00,-15.0,0.0,4.7,250,57.0,0.9,-23.5,919.0,1026.2,0.9,0.42,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,15,,-14.6,0
100,대관령,2006-01-07 10:00,-11.9,0.0,5.3,270,42.0,0.9,-23.5,919.0,1026.2,1.0,1.02,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,,,-14.6,0
100,대관령,2006-01-07 11:00,-9.1,0.0,5.2,250,33.0,0.9,-23.5,919.0,1026.2,1.0,1.54,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,,,-14.6,0
100,대관령,2006-01-07 12:00,-7.9,0.0,6.4,250,29.0,0.9,-24.0,918.5,1022.5,1.0,1.86,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,,,-14.6,0
100,대관령,2006-01-07 13:00,-6.5,0.0,6.2,270,28.0,0.9,-24.0,918.5,1022.5,1.0,1.97,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,,,-14.6,0
100,대관령,2006-01-07 14:00,-6.5,0.0,6.6,270,29.0,0.9,-24.0,918.5,1022.5,1.0,1.84,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,,,-14.6,0
100,대관령,2006-01-07 15:00,-7.3,0.0,7.4,270,31.0,1.0,-22.6,917.8,1021.5,1.0,1.54,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,15,,0.4,0
100,대관령,2006-01-07 16:00,-8.2,0.0,5.7,270,35.0,1.0,-22.6,917.8,1021.5,1.0,1.0,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,,,0.4,0
100,대관령,2006-01-07 17:00,-10.2,0.0,6.8,250,43.0,1.0,-22.6,917.8,1021.5,1.0,0.38,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,,,0.4,0
100,대관령,2006-01-07 18:00,-11.4,0.0,6.9,270,47.0,1.1,-22.0,919.3,1025.0,0.1,0.02,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,0.4,0
100,대관령,2006-01-07 19:00,-11.9,0.0,4.8,270,48.0,1.1,-22.0,919.3,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,0.4,0
100,대관령,2006-01-07 20:00,-12.5,0.0,4.1,250,49.0,1.1,-22.0,919.3,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,0.4,0
100,대관령,2006-01-07 21:00,-12.6,0.0,5.8,270,49.0,1.0,-22.8,920.6,1026.9,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,15,,-12.1,0
100,대관령,2006-01-07 22:00,-12.8,0.0,7.2,290,50.0,1.0,-22.8,920.6,1026.9,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,-12.1,0
100,대관령,2006-01-07 23:00,-13.0,0.0,7.8,290,52.0,1.0,-22.8,920.6,1026.9,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,-12.1,0
100,대관령,2006-01-08 0:00,-13.5,0.0,7.0,290,55.0,1.0,-22.4,921.1,1027.9,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,-12.1,0
100,대관령,2006-01-08 1:00,-13.8,0.0,6.1,270,58.0,1.0,-22.4,921.1,1027.9,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,-12.1,0
100,대관령,2006-01-08 2:00,-13.7,0.0,5.6,270,58.0,1.0,-22.4,921.1,1027.9,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,-12.1,0
100,대관령,2006-01-08 3:00,-13.6,0.0,5.0,270,59.0,1.1,-21.7,921.5,1028.4,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,15,,-13.6,0
100,대관령,2006-01-08 4:00,-13.3,0.0,5.7,290,58.0,1.1,-21.7,921.5,1028.4,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,-13.6,0
100,대관령,2006-01-08 5:00,-13.1,0.0,5.6,270,58.0,1.1,-21.7,921.5,1028.4,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,-13.6,0
100,대관령,2006-01-08 6:00,-15.8,0.0,5.1,270,70.0,1.1,-22.0,921.7,1029.6,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,-13.6,0
100,대관령,2006-01-08 7:00,-16.3,0.0,3.6,270,72.0,1.1,-22.0,921.7,1029.6,0.0,0.0,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,-13.6,0
100,대관령,2006-01-08 8:00,-17.2,0.0,3.2,250,75.0,1.1,-22.0,921.7,1029.6,0.0,0.01,0.0,0.0,0.0,0.0,Ci,4.0,1800.0,,,-13.6,0
100,대관령,2006-01-08 9:00,-15.4,0.0,3.5,250,68.0,1.1,-21.9,923.2,1031.1,1.0,0.42,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,15,,-14.6,0
100,대관령,2006-01-08 10:00,-10.1,0.0,3.7,250,52.0,1.1,-21.9,923.2,1031.1,1.0,1.02,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,,,-14.6,0
100,대관령,2006-01-08 11:00,-6.6,0.0,3.9,250,37.0,1.1,-21.9,923.2,1031.1,1.0,1.55,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,,,-14.6,0
100,대관령,2006-01-08 12:00,-4.4,0.0,3.6,250,26.0,1.1,-21.8,922.3,1025.3,1.0,1.89,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,,,-14.6,0
100,대관령,2006-01-08 13:00,-2.2,0.0,2.2,230,23.0,1.1,-21.8,922.3,1025.3,1.0,1.98,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,,,-14.6,0
100,대관령,2006-01-08 14:00,-3.2,0.0,0.5,90,24.0,1.1,-21.8,922.3,1025.3,1.0,1.87,0.0,0.0,0.0,0.0,Ci,4.0,2000.0,,,-14.6,0
100,대관령,2006-01-08 15:00,-3.6,0.0,0.9,90,25.0,1.1,-21.4,921.2,1023.8,1.0,1.55,0.0,0.0,1.0,1.0,Sc,5.0,2000.0,15,,4.9,0
100,대관령,2006-01-08 16:00,-2.6,0.0,3.1,250,24.0,1.1,-21.4,921.2,1023.8,1.0,1.02,0.0,0.0,1.0,1.0,Sc,5.0,2000.0,,,4.9,0
100,대관령,2006-01-08 17:00,-5.4,0.0,2.4,270,27.0,1.1,-21.4,921.2,1023.8,0.8,0.37,0.0,0.0,1.0,1.0,Sc,5.0,2000.0,,,4.9,0
100,대관령,2006-01-08 18:00,-7.7,0.0,3.3,270,35.0,1.1,-21.6,921.6,1025.9,0.0,0.01,0.0,0.0,2.0,2.0,Sc,5.0,1800.0,,,4.9,0
100,대관령,2006-01-08 19:00,-8.8,0.0,4.3,250,36.0,1.1,-21.6,921.6,1025.9,0.0,0.0,0.0,0.0,2.0,2.0,Sc,5.0,1800.0,,,4.9,0
100,대관령,2006-01-08 20:00,-9.5,0.0,4.4,270,37.0,1.1,-21.6,921.6,1025.9,0.0,0.0,0.0,0.0,2.0,2.0,Sc,5.0,1800.0,,,4.9,0
100,대관령,2006-01-08 21:00,-9.7,0.0,4.3,270,40.0,1.1,-22.1,922.1,1027.3,0.0,0.0,0.0,0.0,2.0,2.0,Sc,5.0,1800.0,15,,-9.5,0
100,대관령,2006-01-08 22:00,-10.5,0.0,4.3,270,46.0,1.1,-22.1,922.1,1027.3,0.0,0.0,0.0,0.0,2.0,2.0,Sc,5.0,1800.0,,,-9.5,0
100,대관령,2006-01-08 23:00,-10.4,0.0,4.7,270,50.0,1.1,-22.1,922.1,1027.3,0.0,0.0,0.0,0.0,2.0,2.0,Sc,5.0,1800.0,,,-9.5,0
100,대관령,2006-01-09 0:00,-12.0,0.0,3.3,250,56.0,1.2,-20.6,921.4,1027.5,0.0,0.0,0.0,0.0,2.0,2.0,Sc,5.0,1800.0,,,-9.5,0
100,대관령,2006-01-09 1:00,-12.9,0.0,4.1,270,60.0,1.2,-20.6,921.4,1027.5,0.0,0.0,0.0,0.0,2.0,2.0,Sc,5.0,1800.0,,,-9.5,0
100,대관령,2006-01-09 2:00,-14.0,0.0,4.1,270,64.0,1.2,-20.6,921.4,1027.5,0.0,0.0,0.0,0.0,2.0,2.0,Sc,5.0,1800.0,,,-9.5,0
100,대관령,2006-01-09 3:00,-13.0,0.0,4.6,270,62.0,1.2,-20.4,921.2,1027.7,0.0,0.0,0.0,0.0,3.0,3.0,Sc,5.0,1500.0,15,,-12.5,0
100,대관령,2006-01-09 4:00,-13.1,0.0,4.8,270,61.0,1.2,-20.4,921.2,1027.7,0.0,0.0,0.0,0.0,3.0,3.0,Sc,5.0,1500.0,,,-12.5,0
100,대관령,2006-01-09 5:00,-13.6,0.0,4.2,270,63.0,1.2,-20.4,921.2,1027.7,0.0,0.0,0.0,0.0,3.0,3.0,Sc,5.0,1500.0,,,-12.5,0
100,대관령,2006-01-09 6:00,-14.7,0.0,3.8,270,68.0,1.2,-21.2,920.6,1027.8,0.0,0.0,0.0,0.0,2.0,2.0,Sc,5.0,1500.0,,,-12.5,0
100,대관령,2006-01-09 7:00,-15.4,0.0,3.9,250,71.0,1.2,-21.2,920.6,1027.8,0.0,0.0,0.0,0.0,2.0,2.0,Sc,5.0,1500.0,,,-12.5,0
100,대관령,2006-01-09 8:00,-14.5,0.0,3.6,270,71.0,1.2,-21.2,920.6,1027.8,0.0,0.02,0.0,0.0,2.0,2.0,Sc,5.0,1500.0,,,-12.5,0
100,대관령,2006-01-09 9:00,-11.8,0.0,3.4,250,60.0,1.3,-19.5,921.2,1027.2,0.9,0.4,0.0,0.0,2.0,2.0,Sc,5.0,1800.0,15,,-12.5,0
100,대관령,2006-01-09 10:00,-8.2,0.0,2.8,250,50.0,1.3,-19.5,921.2,1027.2,1.0,0.88,0.0,0.0,2.0,2.0,Sc,5.0,1800.0,,,-12.5,0
100,대관령,2006-01-09 11:00,-3.9,0.0,3.0,250,30.0,1.3,-19.5,921.2,1027.2,1.0,1.5,0.0,0.0,2.0,2.0,Sc,5.0,1800.0,,,-12.5,0
100,대관령,2006-01-09 12:00,-2.4,0.0,3.5,250,27.0,1.4,-19.3,919.8,1021.8,1.0,1.82,0.0,0.0,0.0,0.0,Sc,5.0,2000.0,,,-12.5,0
100,대관령,2006-01-09 13:00,-2.0,0.0,4.2,270,27.0,1.4,-19.3,919.8,1021.8,1.0,1.94,0.0,0.0,0.0,0.0,Sc,5.0,2000.0,,,-12.5,0
100,대관령,2006-01-09 14:00,-0.8,0.0,3.4,250,21.0,1.4,-19.3,919.8,1021.8,1.0,1.81,0.0,0.0,0.0,0.0,Sc,5.0,2000.0,,,-12.5,0
100,대관령,2006-01-09 15:00,-1.9,0.0,5.2,250,28.0,1.5,-18.4,918.5,1020.0,1.0,1.51,0.0,0.0,1.0,0.0,Ci,5.0,2000.0,15,,4.0,0
100,대관령,2006-01-09 16:00,-2.4,0.0,4.2,250,31.0,1.5,-18.4,918.5,1020.0,1.0,0.97,0.0,0.0,1.0,0.0,Ci,5.0,2000.0,,,4.0,0
100,대관령,2006-01-09 17:00,-4.2,0.0,1.9,270,39.0,1.5,-18.4,918.5,1020.0,1.0,0.37,0.0,0.0,1.0,0.0,Ci,5.0,2000.0,,,4.0,0
100,대관령,2006-01-09 18:00,-5.8,0.0,3.7,250,46.0,1.7,-16.4,919.0,1022.3,0.0,0.02,0.0,0.0,0.0,0.0,Ci,5.0,1800.0,,,4.0,0
100,대관령,2006-01-09 19:00,-6.8,0.0,2.8,250,51.0,1.7,-16.4,919.0,1022.3,0.0,0.0,0.0,0.0,0.0,0.0,Ci,5.0,1800.0,,,4.0,0
100,대관령,2006-01-09 20:00,-7.8,0.0,3.6,250,55.0,1.7,-16.4,919.0,1022.3,0.0,0.0,0.0,0.0,0.0,0.0,Ci,5.0,1800.0,,,4.0,0
100,대관령,2006-01-09 21:00,-7.7,0.0,3.6,270,59.0,1.9,-15.3,918.9,1022.9,0.0,0.0,0.0,0.0,2.0,2.0,Sc,5.0,1800.0,15,,-8.8,0
100,대관령,2006-01-09 22:00,-8.5,0.0,4.1,250,63.0,1.9,-15.3,918.9,1022.9,0.0,0.0,0.0,0.0,2.0,2.0,Sc,5.0,1800.0,,,-8.8,0
100,대관령,2006-01-09 23:00,-7.9,0.0,4.8,270,79.0,1.9,-15.3,918.9,1022.9,0.0,0.0,0.0,0.0,2.0,2.0,Sc,5.0,1800.0,,1905,-8.8,0
100,대관령,2006-01-10 0:00,-8.0,0.0,3.8,250,89.0,2.8,-10.5,918.6,1022.7,0.0,0.0,0.0,0.0,10.0,8.0,StNs,3.0,800.0,,1905,-8.8,0
100,대관령,2006-01-10 1:00,-7.4,0.0,3.8,250,93.0,2.8,-10.5,918.6,1022.7,0.0,0.0,0.1,0.0,10.0,8.0,StNs,3.0,800.0,,1905,-8.8,0
100,대관령,2006-01-10 2:00,-7.2,0.0,2.9,250,93.0,2.8,-10.5,918.6,1022.7,0.0,0.0,0.3,0.0,10.0,8.0,StNs,3.0,800.0,,1905,-8.8,0
100,대관령,2006-01-10 3:00,-6.9,0.3,4.2,250,93.0,3.2,-8.7,918.2,1021.8,0.0,0.0,0.5,0.5,10.0,8.0,StNs,3.0,200.0,16,1905,-6.8,0
100,대관령,2006-01-10 4:00,-7.1,0.0,5.3,250,91.0,3.2,-8.7,918.2,1021.8,0.0,0.0,0.5,0.0,10.0,8.0,StNs,3.0,200.0,,1905,-6.8,0
100,대관령,2006-01-10 5:00,-7.1,0.0,3.4,250,90.0,3.2,-8.7,918.2,1021.8,0.0,0.0,0.5,0.0,10.0,8.0,StNs,3.0,200.0,,19,-6.8,0
100,대관령,2006-01-10 6:00,-6.3,0.0,4.1,250,87.0,3.1,-8.9,917.6,1020.9,0.0,0.0,0.5,0.0,10.0,6.0,StNs,3.0,800.0,,1905,-6.8,0
100,대관령,2006-01-10 7:00,-6.4,0.0,3.4,250,88.0,3.1,-8.9,917.6,1020.9,0.0,0.0,0.5,0.0,10.0,6.0,StNs,3.0,800.0,,1905,-6.8,0
100,대관령,2006-01-10 8:00,-5.9,0.0,4.4,270,88.0,3.1,-8.9,917.6,1020.9,0.0,0.01,0.5,0.0,10.0,6.0,StNs,3.0,800.0,,1905,-6.8,0
100,대관령,2006-01-10 9:00,-5.0,0.0,5.5,250,86.0,3.5,-7.6,918.5,1021.3,0.0,0.24,0.6,0.1,10.0,6.0,StNs,3.0,300.0,16,1905,-4.4,0
100,대관령,2006-01-10 10:00,-4.0,0.0,6.5,250,77.0,3.5,-7.6,918.5,1021.3,0.4,0.68,0.6,0.0,10.0,6.0,StNs,3.0,300.0,,1905,-4.4,0
100,대관령,2006-01-10 11:00,-3.3,0.0,8.0,250,68.0,3.5,-7.6,918.5,1021.3,1.0,1.38,0.6,0.0,10.0,6.0,StNs,3.0,300.0,,1905,-4.4,0
100,대관령,2006-01-10 12:00,-3.1,0.0,8.4,250,64.0,3.0,-9.4,918.4,1020.4,1.0,1.41,0.5,0.0,4.0,4.0,Sc,4.0,1000.0,,19,-4.4,0
100,대관령,2006-01-10 13:00,-2.7,0.0,7.7,250,61.0,3.0,-9.4,918.4,1020.4,1.0,1.66,0.3,0.0,4.0,4.0,Sc,4.0,1000.0,,,-4.4,0
100,대관령,2006-01-10 14:00,-2.2,0.0,7.1,250,58.0,3.0,-9.4,918.4,1020.4,1.0,1.67,0.1,0.0,4.0,4.0,Sc,4.0,1000.0,,,-4.4,0
100,대관령,2006-01-10 15:00,-2.6,0.0,6.5,250,59.0,2.9,-9.9,918.5,1020.3,1.0,1.42,0.0,0.0,2.0,2.0,Sc,5.0,1200.0,15,,2.2,0
100,대관령,2006-01-10 16:00,-3.0,0.0,5.4,250,53.0,2.9,-9.9,918.5,1020.3,1.0,0.91,0.0,0.0,2.0,2.0,Sc,5.0,1200.0,,,2.2,0
100,대관령,2006-01-10 17:00,-4.2,0.0,5.2,250,58.0,2.9,-9.9,918.5,1020.3,0.8,0.34,0.0,0.0,2.0,2.0,Sc,5.0,1200.0,,,2.2,0
100,대관령,2006-01-10 18:00,-5.3,0.0,5.5,250,64.0,2.5,-11.7,920.1,1023.2,0.0,0.02,0.0,0.0,0.0,0.0,Sc,5.0,1500.0,,,2.2,0
100,대관령,2006-01-10 19:00,-6.1,0.0,4.9,250,63.0,2.5,-11.7,920.1,1023.2,0.0,0.0,0.0,0.0,0.0,0.0,Sc,5.0,1500.0,,,2.2,0
100,대관령,2006-01-10 20:00,-6.9,0.0,4.5,250,64.0,2.5,-11.7,920.1,1023.2,0.0,0.0,0.0,0.0,0.0,0.0,Sc,5.0,1500.0,,,2.2,0
100,대관령,2006-01-10 21:00,-7.4,0.0,4.4,270,66.0,2.2,-13.6,921.7,1025.8,0.0,0.0,0.0,0.0,0.0,0.0,Sc,5.0,1500.0,15,,-8.5,0
100,대관령,2006-01-10 22:00,-7.9,0.0,4.2,270,70.0,2.2,-13.6,921.7,1025.8,0.0,0.0,0.0,0.0,0.0,0.0,Sc,5.0,1500.0,,,-8.5,0
100,대관령,2006-01-10 23:00,-8.6,0.0,3.8,290,76.0,2.2,-13.6,921.7,1025.8,0.0,0.0,0.0,0.0,0.0,0.0,Sc,5.0,1500.0,,,-8.5,0
100,대관령,2006-01-11 0:00,-9.5,0.0,2.7,270,77.0,2.1,-14.0,922.5,1027.7,0.0,0.0,0.0,0.0,0.0,0.0,Sc,5.0,1500.0,,,-8.5,0
100,대관령,2006-01-11 1:00,-10.2,0.0,3.5,270,82.0,2.1,-14.0,922.5,1027.7,0.0,0.0,0.0,0.0,0.0,0.0,Sc,5.0,1500.0,,,-8.5,0
100,대관령,2006-01-11 2:00,-9.6,0.0,3.5,270,81.0,2.1,-14.0,922.5,1027.7,0.0,0.0,0.0,0.0,0.0,0.0,Sc,5.0,1500.0,,,-8.5,0
100,대관령,2006-01-11 3:00,-13.3,0.0,2.7,270,86.0,1.7,-16.8,923.6,1030.5,0.0,0.0,0.0,0.0,0.0,0.0,Sc,5.0,1500.0,15,,-11.6,0
100,대관령,2006-01-11 4:00,-13.4,0.0,3.3,270,88.0,1.7,-16.8,923.6,1030.5,0.0,0.0,0.0,0.0,0.0,0.0,Sc,5.0,1500.0,,,-11.6,0
100,대관령,2006-01-11 5:00,-13.6,0.0,3.1,250,88.0,1.7,-16.8,923.6,1030.5,0.0,0.0,0.0,0.0,0.0,0.0,Sc,5.0,1500.0,,,-11.6,0
100,대관령,2006-01-11 6:00,-14.2,0.0,2.7,270,87.0,1.5,-17.7,923.9,1031.3,0.0,0.0,0.0,0.0,0.0,0.0,Sc,5.0,1500.0,,,-11.6,0
100,대관령,2006-01-11 7:00,-15.7,0.0,3.5,250,87.0,1.5,-17.7,923.9,1031.3,0.0,0.0,0.0,0.0,0.0,0.0,Sc,5.0,1500.0,,,-11.6,0
100,대관령,2006-01-11 8:00,-12.8,0.0,2.5,270,89.0,1.5,-17.7,923.9,1031.3,0.0,0.03,0.0,0.0,0.0,0.0,Sc,5.0,1500.0,,,-11.6,0
100,대관령,2006-01-11 9:00,-10.5,0.0,2.4,250,88.0,2.2,-13.5,925.4,1031.3,0.8,0.5,0.0,0.0,2.0,0.0,Ci,5.0,1500.0,15,,-10.8,0
100,대관령,2006-01-11 10:00,-7.7,0.0,4.0,250,78.0,2.2,-13.5,925.4,1031.3,1.0,1.15,0.0,0.0,2.0,0.0,Ci,5.0,1500.0,,,-10.8,0
100,대관령,2006-01-11 11:00,-4.1,0.0,5.2,250,45.0,2.2,-13.5,925.4,1031.3,1.0,1.89,0.0,0.0,2.0,0.0,Ci,5.0,1500.0,,,-10.8,0
100,대관령,2006-01-11 12:00,-1.7,0.0,3.9,270,28.0,1.5,-18.2,925.1,1027.3,1.0,2.15,0.0,0.0,1.0,0.0,Ci,5.0,1800.0,,,-10.8,0
100,대관령,2006-01-11 13:00,-0.2,0.0,4.2,250,24.0,1.5,-18.2,925.1,1027.3,1.0,1.96,0.0,0.0,1.0,0.0,Ci,5.0,1800.0,,,-10.8,0
100,대관령,2006-01-11 14:00,-0.9,0.0,4.3,250,24.0,1.5,-18.2,925.1,1027.3,0.9,1.65,0.0,0.0,1.0,0.0,Ci,5.0,1800.0,,,-10.8,0
100,대관령,2006-01-11 15:00,-1.2,0.0,4.0,250,24.0,1.3,-19.5,925.4,1027.5,0.8,1.16,0.0,0.0,8.0,4.0,AcCs,28.0,1800.0,15,,2.4,0
100,대관령,2006-01-11 16:00,-2.1,0.0,3.5,250,23.0,1.3,-19.5,925.4,1027.5,0.5,0.61,0.0,0.0,8.0,4.0,AcCs,28.0,1800.0,,,2.4,0
100,대관령,2006-01-11 17:00,-3.1,0.0,3.5,250,28.0,1.3,-19.5,925.4,1027.5,0.8,0.3,0.0,0.0,8.0,4.0,AcCs,28.0,1800.0,,,2.4,0
100,대관령,2006-01-11 18:00,-4.5,0.0,4.0,270,34.0,1.4,-18.7,926.6,1030.2,0.1,0.02,0.0,0.0,0.0,0.0,AcCs,28.0,1800.0,,,2.4,0
100,대관령,2006-01-11 19:00,-5.6,0.0,4.5,270,42.0,1.4,-18.7,926.6,1030.2,0.0,0.0,0.0,0.0,0.0,0.0,AcCs,28.0,1800.0,,,2.4,0
100,대관령,2006-01-11 20:00,-5.9,0.0,4.6,270,51.0,1.4,-18.7,926.6,1030.2,0.0,0.0,0.0,0.0,0.0,0.0,AcCs,28.0,1800.0,,,2.4,0
100,대관령,2006-01-11 21:00,-7.0,0.0,3.5,270,57.0,1.9,-15.0,927.9,1032.6,0.0,0.0,0.0,0.0,0.0,0.0,AcCs,28.0,1800.0,15,,-8.4,0
100,대관령,2006-01-11 22:00,-9.2,0.0,2.7,270,64.0,1.9,-15.0,927.9,1032.6,0.0,0.0,0.0,0.0,0.0,0.0,AcCs,28.0,1800.0,,,-8.4,0
100,대관령,2006-01-11 23:00,-9.8,0.0,2.0,270,67.0,1.9,-15.0,927.9,1032.6,0.0,0.0,0.0,0.0,0.0,0.0,AcCs,28.0,1800.0,,,-8.4,0
100,대관령,2006-01-12 0:00,-10.9,0.0,1.4,250,71.0,1.7,-16.5,928.8,1035.3,0.0,0.0,0.0,0.0,0.0,0.0,AcCs,28.0,1800.0,,,-8.4,0
100,대관령,2006-01-12 1:00,-11.6,0.0,0.8,320,71.0,1.7,-16.5,928.8,1035.3,0.0,0.0,0.0,0.0,0.0,0.0,AcCs,28.0,1800.0,,,-8.4,0
100,대관령,2006-01-12 2:00,-11.5,0.0,0.9,320,66.0,1.7,-16.5,928.8,1035.3,0.0,0.0,0.0,0.0,0.0,0.0,AcCs,28.0,1800.0,,,-8.4,0
100,대관령,2006-01-12 3:00,-10.5,0.0,0.5,290,61.0,1.5,-17.9,929.2,1035.6,0.0,0.0,0.0,0.0,0.0,0.0,AcCs,28.0,1800.0,15,,-11.1,0
100,대관령,2006-01-12 4:00,-11.7,0.0,0.7,270,67.0,1.5,-17.9,929.2,1035.6,0.0,0.0,0.0,0.0,0.0,0.0,AcCs,28.0,1800.0,,,-11.1,0
100,대관령,2006-01-12 5:00,-11.2,0.0,0.3,0,64.0,1.5,-17.9,929.2,1035.6,0.0,0.0,0.0,0.0,0.0,0.0,AcCs,28.0,1800.0,,,-11.1,0
100,대관령,2006-01-12 6:00,-11.9,0.0,0.0,0,66.0,1.4,-18.5,928.6,1035.5,0.0,0.0,0.0,0.0,5.0,0.0,Ci,28.0,1800.0,,,-11.1,0
100,대관령,2006-01-12 7:00,-9.7,0.0,0.0,0,71.0,1.4,-18.5,928.6,1035.5,0.0,0.0,0.0,0.0,5.0,0.0,Ci,28.0,1800.0,,,-11.1,0
